CREATE (u1:User {id: 1, name: 'carlos_m', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u90)-[:FOLLOWS]->(u193)
CREATE (u257)-[:FOLLOWS]->(u452)
CREATE (u85)-[:FOLLOWS]->(u118)
CREATE (u330)-[:FOLLOWS]->(u144)
CREATE (u96)-[:FOLLOWS]->(u81)
CREATE (u108)-[:FOLLOWS]->(u303)
CREATE (u427)-[:FOLLOWS]->(u211)
CREATE (u21)-[:FOLLOWS]->(u457)
CREATE (u29)-[:FOLLOWS]->(u86)
CREATE (u339)-[:FOLLOWS]->(u421)
CREATE (u44)-[:FOLLOWS]->(u111)
CREATE (u242)-[:FOLLOWS]->(u445)
CREATE (u262)-[:FOLLOWS]->(u136)
CREATE (u306)-[:FOLLOWS]->(u303)
CREATE (u194)-[:FOLLOWS]->(u198)
CREATE (u358)-[:FOLLOWS]->(u272)
CREATE (u429)-[:FOLLOWS]->(u357)
CREATE (u210)-[:FOLLOWS]->(u186)
CREATE (u285)-[:FOLLOWS]->(u248)
CREATE (u362)-[:FOLLOWS]->(u204)
CREATE (u3)-[:FOLLOWS]->(u412)
CREATE (u223)-[:FOLLOWS]->(u46)
CREATE (u114)-[:FOLLOWS]->(u190)
CREATE (u500)-[:FOLLOWS]->(u81)
CREATE (u343)-[:FOLLOWS]->(u203)
CREATE (u103)-[:FOLLOWS]->(u266)
CREATE (u287)-[:FOLLOWS]->(u469)
CREATE (u233)-[:FOLLOWS]->(u477)
CREATE (u3)-[:FOLLOWS]->(u134)
CREATE (u407)-[:FOLLOWS]->(u295)
CREATE (u248)-[:FOLLOWS]->(u395)
CREATE (u442)-[:FOLLOWS]->(u15)
CREATE (u133)-[:FOLLOWS]->(u35)
CREATE (u128)-[:FOLLOWS]->(u148)
CREATE (u458)-[:FOLLOWS]->(u294)
CREATE (u447)-[:FOLLOWS]->(u136)
CREATE (u278)-[:FOLLOWS]->(u491)
CREATE (u7)-[:FOLLOWS]->(u346)
CREATE (u298)-[:FOLLOWS]->(u52)
CREATE (u281)-[:FOLLOWS]->(u135)
CREATE (u144)-[:FOLLOWS]->(u231)
CREATE (u412)-[:FOLLOWS]->(u121)
CREATE (u439)-[:FOLLOWS]->(u196)
CREATE (u243)-[:FOLLOWS]->(u413)
CREATE (u216)-[:FOLLOWS]->(u256)
CREATE (u440)-[:FOLLOWS]->(u291)
CREATE (u51)-[:FOLLOWS]->(u354)
CREATE (u111)-[:FOLLOWS]->(u417)
CREATE (u430)-[:FOLLOWS]->(u323)
CREATE (u415)-[:FOLLOWS]->(u132)
CREATE (u146)-[:FOLLOWS]->(u182)
CREATE (u229)-[:FOLLOWS]->(u456)
CREATE (u41)-[:FOLLOWS]->(u83)
CREATE (u203)-[:FOLLOWS]->(u139)
CREATE (u231)-[:FOLLOWS]->(u212)
CREATE (u438)-[:FOLLOWS]->(u12)
CREATE (u243)-[:FOLLOWS]->(u281)
CREATE (u15)-[:FOLLOWS]->(u18)
CREATE (u269)-[:FOLLOWS]->(u328)
CREATE (u241)-[:FOLLOWS]->(u274)
CREATE (u245)-[:FOLLOWS]->(u154)
CREATE (u119)-[:FOLLOWS]->(u408)
CREATE (u135)-[:FOLLOWS]->(u41)
CREATE (u94)-[:FOLLOWS]->(u70)
CREATE (u97)-[:FOLLOWS]->(u165)
CREATE (u96)-[:FOLLOWS]->(u498)
CREATE (u373)-[:FOLLOWS]->(u5)
CREATE (u488)-[:FOLLOWS]->(u75)
CREATE (u398)-[:FOLLOWS]->(u201)
CREATE (u425)-[:FOLLOWS]->(u7)
CREATE (u394)-[:FOLLOWS]->(u366)
CREATE (u395)-[:FOLLOWS]->(u500)
CREATE (u378)-[:FOLLOWS]->(u18)
CREATE (u377)-[:FOLLOWS]->(u395)
CREATE (u341)-[:FOLLOWS]->(u107)
CREATE (u166)-[:FOLLOWS]->(u82)
CREATE (u327)-[:FOLLOWS]->(u153)
CREATE (u325)-[:FOLLOWS]->(u223)
CREATE (u5)-[:FOLLOWS]->(u497)
CREATE (u306)-[:FOLLOWS]->(u80)
CREATE (u46)-[:FOLLOWS]->(u128)
CREATE (u321)-[:FOLLOWS]->(u31)
CREATE (u331)-[:FOLLOWS]->(u79)
CREATE (u406)-[:FOLLOWS]->(u55)
CREATE (u404)-[:FOLLOWS]->(u331)
CREATE (u99)-[:FOLLOWS]->(u11)
CREATE (u184)-[:FOLLOWS]->(u371)
CREATE (u357)-[:FOLLOWS]->(u251)
CREATE (u96)-[:FOLLOWS]->(u279)
CREATE (u284)-[:FOLLOWS]->(u83)
CREATE (u135)-[:FOLLOWS]->(u278)
CREATE (u428)-[:FOLLOWS]->(u481)
CREATE (u448)-[:FOLLOWS]->(u17)
CREATE (u249)-[:FOLLOWS]->(u99)
CREATE (u411)-[:FOLLOWS]->(u328)
CREATE (u213)-[:FOLLOWS]->(u421)
CREATE (u137)-[:FOLLOWS]->(u271)
CREATE (u37)-[:FOLLOWS]->(u428)
CREATE (u270)-[:FOLLOWS]->(u337)
CREATE (u86)-[:FOLLOWS]->(u406)
CREATE (u372)-[:FOLLOWS]->(u166)
CREATE (u456)-[:FOLLOWS]->(u155)
CREATE (u475)-[:FOLLOWS]->(u293)
CREATE (u20)-[:FOLLOWS]->(u236)
CREATE (u71)-[:FOLLOWS]->(u136)
CREATE (u299)-[:FOLLOWS]->(u128)
CREATE (u416)-[:FOLLOWS]->(u154)
CREATE (u406)-[:FOLLOWS]->(u248)
CREATE (u419)-[:FOLLOWS]->(u223)
CREATE (u309)-[:FOLLOWS]->(u476)
CREATE (u157)-[:FOLLOWS]->(u269)
CREATE (u258)-[:FOLLOWS]->(u358)
CREATE (u305)-[:FOLLOWS]->(u295)
CREATE (u202)-[:FOLLOWS]->(u76)
CREATE (u397)-[:FOLLOWS]->(u358)
CREATE (u70)-[:FOLLOWS]->(u247)
CREATE (u37)-[:FOLLOWS]->(u137)
CREATE (u305)-[:FOLLOWS]->(u336)
CREATE (u227)-[:FOLLOWS]->(u320)
CREATE (u58)-[:FOLLOWS]->(u379)
CREATE (u57)-[:FOLLOWS]->(u157)
CREATE (u276)-[:FOLLOWS]->(u109)
CREATE (u268)-[:FOLLOWS]->(u385)
CREATE (u340)-[:FOLLOWS]->(u270)
CREATE (u88)-[:FOLLOWS]->(u31)
CREATE (u28)-[:FOLLOWS]->(u239)
CREATE (u10)-[:FOLLOWS]->(u150)
CREATE (u333)-[:FOLLOWS]->(u198)
CREATE (u12)-[:FOLLOWS]->(u21)
CREATE (u202)-[:FOLLOWS]->(u382)
CREATE (u321)-[:FOLLOWS]->(u155)
CREATE (u230)-[:FOLLOWS]->(u278)
CREATE (u351)-[:FOLLOWS]->(u410)
CREATE (u71)-[:FOLLOWS]->(u159)
CREATE (u212)-[:FOLLOWS]->(u493)
CREATE (u55)-[:FOLLOWS]->(u68)
CREATE (u306)-[:FOLLOWS]->(u119)
CREATE (u14)-[:FOLLOWS]->(u184)
CREATE (u400)-[:FOLLOWS]->(u245)
CREATE (u84)-[:FOLLOWS]->(u99)
CREATE (u104)-[:FOLLOWS]->(u388)
CREATE (u455)-[:FOLLOWS]->(u127)
CREATE (u20)-[:FOLLOWS]->(u267)
CREATE (u203)-[:FOLLOWS]->(u377)
CREATE (u493)-[:FOLLOWS]->(u26)
CREATE (u86)-[:FOLLOWS]->(u217)
CREATE (u331)-[:FOLLOWS]->(u232)
CREATE (u257)-[:FOLLOWS]->(u58)
CREATE (u300)-[:FOLLOWS]->(u481)
CREATE (u166)-[:FOLLOWS]->(u231)
CREATE (u47)-[:FOLLOWS]->(u129)
CREATE (u314)-[:FOLLOWS]->(u487)
CREATE (u282)-[:FOLLOWS]->(u195)
CREATE (u394)-[:FOLLOWS]->(u365)
CREATE (u492)-[:FOLLOWS]->(u104)
CREATE (u392)-[:FOLLOWS]->(u130)
CREATE (u95)-[:FOLLOWS]->(u76)
CREATE (u179)-[:FOLLOWS]->(u19)
CREATE (u309)-[:FOLLOWS]->(u153)
CREATE (u45)-[:FOLLOWS]->(u26)
CREATE (u141)-[:FOLLOWS]->(u169)
CREATE (u314)-[:FOLLOWS]->(u30)
CREATE (u45)-[:FOLLOWS]->(u248)
CREATE (u100)-[:FOLLOWS]->(u1)
CREATE (u327)-[:FOLLOWS]->(u109)
CREATE (u4)-[:FOLLOWS]->(u59)
CREATE (u175)-[:FOLLOWS]->(u203)
CREATE (u316)-[:FOLLOWS]->(u492)
CREATE (u90)-[:FOLLOWS]->(u100)
CREATE (u275)-[:FOLLOWS]->(u459)
CREATE (u144)-[:FOLLOWS]->(u431)
CREATE (u96)-[:FOLLOWS]->(u305)
CREATE (u401)-[:FOLLOWS]->(u385)
CREATE (u440)-[:FOLLOWS]->(u162)
CREATE (u140)-[:FOLLOWS]->(u212)
CREATE (u269)-[:FOLLOWS]->(u155)
CREATE (u192)-[:FOLLOWS]->(u402)
CREATE (u104)-[:FOLLOWS]->(u468)
CREATE (u106)-[:FOLLOWS]->(u371)
CREATE (u447)-[:FOLLOWS]->(u45)
CREATE (u103)-[:FOLLOWS]->(u99)
CREATE (u81)-[:FOLLOWS]->(u141)
CREATE (u282)-[:FOLLOWS]->(u164)
CREATE (u294)-[:FOLLOWS]->(u126)
CREATE (u277)-[:FOLLOWS]->(u228)
CREATE (u393)-[:FOLLOWS]->(u239)
CREATE (u187)-[:FOLLOWS]->(u201)
CREATE (u250)-[:FOLLOWS]->(u16)
CREATE (u366)-[:FOLLOWS]->(u408)
CREATE (u285)-[:FOLLOWS]->(u333)
CREATE (u303)-[:FOLLOWS]->(u212)
CREATE (u125)-[:FOLLOWS]->(u281)
CREATE (u247)-[:FOLLOWS]->(u197)
CREATE (u167)-[:FOLLOWS]->(u285)
CREATE (u228)-[:FOLLOWS]->(u91)
CREATE (u112)-[:FOLLOWS]->(u419)
CREATE (u46)-[:FOLLOWS]->(u299)
CREATE (u437)-[:FOLLOWS]->(u151)
CREATE (u163)-[:FOLLOWS]->(u365)
CREATE (u344)-[:FOLLOWS]->(u65)
CREATE (u37)-[:FOLLOWS]->(u332)
CREATE (u261)-[:FOLLOWS]->(u218)
CREATE (u354)-[:FOLLOWS]->(u41)
CREATE (u274)-[:FOLLOWS]->(u399)
CREATE (u151)-[:FOLLOWS]->(u149)
CREATE (u436)-[:FOLLOWS]->(u402)
CREATE (u440)-[:FOLLOWS]->(u132)
CREATE (u58)-[:FOLLOWS]->(u310)
CREATE (u44)-[:FOLLOWS]->(u496)
CREATE (u243)-[:FOLLOWS]->(u135)
CREATE (u446)-[:FOLLOWS]->(u223)
CREATE (u350)-[:FOLLOWS]->(u490)
CREATE (u172)-[:FOLLOWS]->(u139)
CREATE (u51)-[:FOLLOWS]->(u131)
CREATE (u302)-[:FOLLOWS]->(u395)
CREATE (u93)-[:FOLLOWS]->(u161)
CREATE (u113)-[:FOLLOWS]->(u372)
CREATE (u99)-[:FOLLOWS]->(u18)
CREATE (u487)-[:FOLLOWS]->(u307)
CREATE (u363)-[:FOLLOWS]->(u491)
CREATE (u130)-[:FOLLOWS]->(u151)
CREATE (u395)-[:FOLLOWS]->(u166)
CREATE (u400)-[:FOLLOWS]->(u38)
CREATE (u32)-[:FOLLOWS]->(u196)
CREATE (u136)-[:FOLLOWS]->(u92)
CREATE (u252)-[:FOLLOWS]->(u476)
CREATE (u56)-[:FOLLOWS]->(u74)
CREATE (u55)-[:FOLLOWS]->(u468)
CREATE (u133)-[:FOLLOWS]->(u53)
CREATE (u398)-[:FOLLOWS]->(u229)
CREATE (u1)-[:FOLLOWS]->(u478)
CREATE (u200)-[:FOLLOWS]->(u137)
CREATE (u416)-[:FOLLOWS]->(u403)
CREATE (u42)-[:FOLLOWS]->(u431)
CREATE (u91)-[:FOLLOWS]->(u284)
CREATE (u197)-[:FOLLOWS]->(u339)
CREATE (u377)-[:FOLLOWS]->(u98)
CREATE (u9)-[:FOLLOWS]->(u19)
CREATE (u380)-[:FOLLOWS]->(u297)
CREATE (u251)-[:FOLLOWS]->(u335)
CREATE (u428)-[:FOLLOWS]->(u303)
CREATE (u419)-[:FOLLOWS]->(u55)
CREATE (u33)-[:FOLLOWS]->(u412)
CREATE (u24)-[:FOLLOWS]->(u304)
CREATE (u146)-[:FOLLOWS]->(u214)
CREATE (u65)-[:FOLLOWS]->(u106)
CREATE (u155)-[:FOLLOWS]->(u179)
CREATE (u286)-[:FOLLOWS]->(u121)
CREATE (u321)-[:FOLLOWS]->(u338)
CREATE (u58)-[:FOLLOWS]->(u408)
CREATE (u255)-[:FOLLOWS]->(u91)
CREATE (u473)-[:FOLLOWS]->(u23)
CREATE (u54)-[:FOLLOWS]->(u380)
CREATE (u37)-[:FOLLOWS]->(u459)
CREATE (u460)-[:FOLLOWS]->(u167)
CREATE (u57)-[:FOLLOWS]->(u167)
CREATE (u235)-[:FOLLOWS]->(u369)
CREATE (u184)-[:FOLLOWS]->(u500)
CREATE (u172)-[:FOLLOWS]->(u66)
CREATE (u292)-[:FOLLOWS]->(u31)
CREATE (u113)-[:FOLLOWS]->(u454)
CREATE (u118)-[:FOLLOWS]->(u45)
CREATE (u237)-[:FOLLOWS]->(u143)
CREATE (u355)-[:FOLLOWS]->(u375)
CREATE (u112)-[:FOLLOWS]->(u68)
CREATE (u9)-[:FOLLOWS]->(u246)
CREATE (u466)-[:FOLLOWS]->(u346)
CREATE (u27)-[:FOLLOWS]->(u57)
CREATE (u239)-[:FOLLOWS]->(u317)
CREATE (u397)-[:FOLLOWS]->(u105)
CREATE (u333)-[:FOLLOWS]->(u245)
CREATE (u217)-[:FOLLOWS]->(u142)
CREATE (u482)-[:FOLLOWS]->(u453)
CREATE (u448)-[:FOLLOWS]->(u105)
CREATE (u322)-[:FOLLOWS]->(u12)
CREATE (u150)-[:FOLLOWS]->(u97)
CREATE (u486)-[:FOLLOWS]->(u267)
CREATE (u211)-[:FOLLOWS]->(u297)
CREATE (u331)-[:FOLLOWS]->(u403)
CREATE (u156)-[:FOLLOWS]->(u291)
CREATE (u405)-[:FOLLOWS]->(u157)
CREATE (u25)-[:FOLLOWS]->(u76)
CREATE (u122)-[:FOLLOWS]->(u60)
CREATE (u134)-[:FOLLOWS]->(u190)
CREATE (u288)-[:FOLLOWS]->(u363)
CREATE (u163)-[:FOLLOWS]->(u177)
CREATE (u274)-[:FOLLOWS]->(u155)
CREATE (u375)-[:FOLLOWS]->(u246)
CREATE (u72)-[:FOLLOWS]->(u348)
CREATE (u158)-[:FOLLOWS]->(u13)
CREATE (u48)-[:FOLLOWS]->(u168)
CREATE (u143)-[:FOLLOWS]->(u101)
CREATE (u344)-[:FOLLOWS]->(u491)
CREATE (u438)-[:FOLLOWS]->(u219)
CREATE (u191)-[:FOLLOWS]->(u7)
CREATE (u307)-[:FOLLOWS]->(u45)
CREATE (u269)-[:FOLLOWS]->(u172)
CREATE (u46)-[:FOLLOWS]->(u4)
CREATE (u387)-[:FOLLOWS]->(u469)
CREATE (u284)-[:FOLLOWS]->(u252)
CREATE (u238)-[:FOLLOWS]->(u115)
CREATE (u126)-[:FOLLOWS]->(u15)
CREATE (u62)-[:FOLLOWS]->(u192)
CREATE (u84)-[:FOLLOWS]->(u298)
CREATE (u70)-[:FOLLOWS]->(u183)
CREATE (u140)-[:FOLLOWS]->(u185)
CREATE (u424)-[:FOLLOWS]->(u433)
CREATE (u155)-[:FOLLOWS]->(u139)
CREATE (u353)-[:FOLLOWS]->(u186)
CREATE (u53)-[:FOLLOWS]->(u112)
CREATE (u114)-[:FOLLOWS]->(u426)
CREATE (u236)-[:FOLLOWS]->(u470)
CREATE (u61)-[:FOLLOWS]->(u114)
CREATE (u158)-[:FOLLOWS]->(u65)
CREATE (u402)-[:FOLLOWS]->(u58)
CREATE (u22)-[:FOLLOWS]->(u101)
CREATE (u130)-[:FOLLOWS]->(u23)
CREATE (u179)-[:FOLLOWS]->(u181)
CREATE (u499)-[:FOLLOWS]->(u372)
CREATE (u302)-[:FOLLOWS]->(u95)
CREATE (u390)-[:FOLLOWS]->(u161)
CREATE (u57)-[:FOLLOWS]->(u267)
CREATE (u286)-[:FOLLOWS]->(u370)
CREATE (u168)-[:FOLLOWS]->(u253)
CREATE (u189)-[:FOLLOWS]->(u92)
CREATE (u346)-[:FOLLOWS]->(u252)
CREATE (u203)-[:FOLLOWS]->(u206)
CREATE (u433)-[:FOLLOWS]->(u207)
CREATE (u249)-[:FOLLOWS]->(u262)
CREATE (u394)-[:FOLLOWS]->(u233)
CREATE (u129)-[:FOLLOWS]->(u251)
CREATE (u498)-[:FOLLOWS]->(u92)
CREATE (u348)-[:FOLLOWS]->(u168)
CREATE (u319)-[:FOLLOWS]->(u320)
CREATE (u104)-[:FOLLOWS]->(u151)
CREATE (u61)-[:FOLLOWS]->(u197)
CREATE (u19)-[:FOLLOWS]->(u17)
CREATE (u284)-[:FOLLOWS]->(u351)
CREATE (u81)-[:FOLLOWS]->(u260)
CREATE (u393)-[:FOLLOWS]->(u146)
CREATE (u15)-[:FOLLOWS]->(u303)
CREATE (u380)-[:FOLLOWS]->(u299)
CREATE (u50)-[:FOLLOWS]->(u220)
CREATE (u194)-[:FOLLOWS]->(u293)
CREATE (u392)-[:FOLLOWS]->(u342)
CREATE (u148)-[:FOLLOWS]->(u136)
CREATE (u304)-[:FOLLOWS]->(u173)
CREATE (u291)-[:FOLLOWS]->(u411)
CREATE (u479)-[:FOLLOWS]->(u290)
CREATE (u31)-[:FOLLOWS]->(u268)
CREATE (u77)-[:FOLLOWS]->(u99)
CREATE (u409)-[:FOLLOWS]->(u424)
CREATE (u104)-[:FOLLOWS]->(u82)
CREATE (u330)-[:FOLLOWS]->(u437)
CREATE (u161)-[:FOLLOWS]->(u309)
CREATE (u257)-[:FOLLOWS]->(u478)
CREATE (u341)-[:FOLLOWS]->(u425)
CREATE (u255)-[:FOLLOWS]->(u453)
CREATE (u161)-[:FOLLOWS]->(u169)
CREATE (u112)-[:FOLLOWS]->(u74)
CREATE (u110)-[:FOLLOWS]->(u497)
CREATE (u359)-[:FOLLOWS]->(u486)
CREATE (u402)-[:FOLLOWS]->(u480)
CREATE (u464)-[:FOLLOWS]->(u311)
CREATE (u344)-[:FOLLOWS]->(u123)
CREATE (u122)-[:FOLLOWS]->(u440)
CREATE (u121)-[:FOLLOWS]->(u153)
CREATE (u423)-[:FOLLOWS]->(u83)
CREATE (u15)-[:FOLLOWS]->(u391)
CREATE (u406)-[:FOLLOWS]->(u329)
CREATE (u161)-[:FOLLOWS]->(u295)
CREATE (u377)-[:FOLLOWS]->(u69)
CREATE (u453)-[:FOLLOWS]->(u293)
CREATE (u485)-[:FOLLOWS]->(u291)
CREATE (u345)-[:FOLLOWS]->(u254)
CREATE (u148)-[:FOLLOWS]->(u383)
CREATE (u235)-[:FOLLOWS]->(u44)
CREATE (u69)-[:FOLLOWS]->(u447)
CREATE (u49)-[:FOLLOWS]->(u286)
CREATE (u307)-[:FOLLOWS]->(u364)
CREATE (u24)-[:FOLLOWS]->(u3)
CREATE (u298)-[:FOLLOWS]->(u92)
CREATE (u73)-[:FOLLOWS]->(u134)
CREATE (u463)-[:FOLLOWS]->(u449)
CREATE (u28)-[:FOLLOWS]->(u118)
CREATE (u240)-[:FOLLOWS]->(u224)
CREATE (u76)-[:FOLLOWS]->(u64)
CREATE (u422)-[:FOLLOWS]->(u140)
CREATE (u14)-[:FOLLOWS]->(u146)
CREATE (u292)-[:FOLLOWS]->(u67)
CREATE (u166)-[:FOLLOWS]->(u409)
CREATE (u196)-[:FOLLOWS]->(u48)
CREATE (u444)-[:FOLLOWS]->(u205)
CREATE (u437)-[:FOLLOWS]->(u107)
CREATE (u62)-[:FOLLOWS]->(u153)
CREATE (u68)-[:FOLLOWS]->(u184)
CREATE (u217)-[:FOLLOWS]->(u47)
CREATE (u223)-[:FOLLOWS]->(u323)
CREATE (u238)-[:FOLLOWS]->(u347)
CREATE (u352)-[:FOLLOWS]->(u366)
CREATE (u154)-[:FOLLOWS]->(u431)
CREATE (u219)-[:FOLLOWS]->(u152)
CREATE (u394)-[:FOLLOWS]->(u258)
CREATE (u223)-[:FOLLOWS]->(u274)
CREATE (u203)-[:FOLLOWS]->(u60)
CREATE (u412)-[:FOLLOWS]->(u155)
CREATE (u97)-[:FOLLOWS]->(u440)
CREATE (u247)-[:FOLLOWS]->(u333)
CREATE (u249)-[:FOLLOWS]->(u242)
CREATE (u201)-[:FOLLOWS]->(u27)
CREATE (u284)-[:FOLLOWS]->(u149)
CREATE (u205)-[:FOLLOWS]->(u249)
CREATE (u119)-[:FOLLOWS]->(u366)
CREATE (u60)-[:FOLLOWS]->(u254)
CREATE (u224)-[:FOLLOWS]->(u11)
CREATE (u367)-[:FOLLOWS]->(u337)
CREATE (u89)-[:FOLLOWS]->(u103)
CREATE (u483)-[:FOLLOWS]->(u253)
CREATE (u108)-[:FOLLOWS]->(u286)
CREATE (u17)-[:FOLLOWS]->(u414)
CREATE (u310)-[:FOLLOWS]->(u343)
CREATE (u440)-[:FOLLOWS]->(u486)
CREATE (u86)-[:FOLLOWS]->(u323)
CREATE (u373)-[:FOLLOWS]->(u150)
CREATE (u243)-[:FOLLOWS]->(u175)
CREATE (u88)-[:FOLLOWS]->(u44)
CREATE (u323)-[:FOLLOWS]->(u341)
CREATE (u368)-[:FOLLOWS]->(u413)
CREATE (u36)-[:FOLLOWS]->(u44)
CREATE (u206)-[:FOLLOWS]->(u396)
CREATE (u370)-[:FOLLOWS]->(u381)
CREATE (u320)-[:FOLLOWS]->(u404)
CREATE (u398)-[:FOLLOWS]->(u102)
CREATE (u451)-[:FOLLOWS]->(u65)
CREATE (u277)-[:FOLLOWS]->(u146)
CREATE (u427)-[:FOLLOWS]->(u397)
CREATE (u64)-[:FOLLOWS]->(u230)
CREATE (u154)-[:FOLLOWS]->(u146)
CREATE (u76)-[:FOLLOWS]->(u365)
CREATE (u211)-[:FOLLOWS]->(u42)
CREATE (u218)-[:FOLLOWS]->(u455)
CREATE (u422)-[:FOLLOWS]->(u84)
CREATE (u62)-[:FOLLOWS]->(u190)
CREATE (u21)-[:FOLLOWS]->(u268)
CREATE (u406)-[:FOLLOWS]->(u74)
CREATE (u302)-[:FOLLOWS]->(u216)
CREATE (u251)-[:FOLLOWS]->(u2)
CREATE (u369)-[:FOLLOWS]->(u427)
CREATE (u456)-[:FOLLOWS]->(u227)
CREATE (u288)-[:FOLLOWS]->(u331)
CREATE (u97)-[:FOLLOWS]->(u385)
CREATE (u460)-[:FOLLOWS]->(u10)
CREATE (u206)-[:FOLLOWS]->(u302)
CREATE (u442)-[:FOLLOWS]->(u479)
CREATE (u224)-[:FOLLOWS]->(u93)
CREATE (u441)-[:FOLLOWS]->(u271)
CREATE (u132)-[:FOLLOWS]->(u47)
CREATE (u51)-[:FOLLOWS]->(u278)
CREATE (u74)-[:FOLLOWS]->(u94)
CREATE (u46)-[:FOLLOWS]->(u79)
CREATE (u209)-[:FOLLOWS]->(u348)
CREATE (u315)-[:FOLLOWS]->(u493)
CREATE (u14)-[:FOLLOWS]->(u366)
CREATE (u212)-[:FOLLOWS]->(u458)
CREATE (u62)-[:FOLLOWS]->(u27)
CREATE (u454)-[:FOLLOWS]->(u10)
CREATE (u403)-[:FOLLOWS]->(u65)
CREATE (u496)-[:FOLLOWS]->(u73)
CREATE (u285)-[:FOLLOWS]->(u232)
CREATE (u86)-[:FOLLOWS]->(u1)
CREATE (u289)-[:FOLLOWS]->(u36)
CREATE (u203)-[:FOLLOWS]->(u358)
CREATE (u176)-[:FOLLOWS]->(u326)
CREATE (u175)-[:FOLLOWS]->(u108)
CREATE (u307)-[:FOLLOWS]->(u169)
CREATE (u355)-[:FOLLOWS]->(u69)
CREATE (u212)-[:FOLLOWS]->(u285)
CREATE (u361)-[:FOLLOWS]->(u251)
CREATE (u333)-[:FOLLOWS]->(u334)
CREATE (u424)-[:FOLLOWS]->(u308)
CREATE (u357)-[:FOLLOWS]->(u5)
CREATE (u364)-[:FOLLOWS]->(u184)
CREATE (u414)-[:FOLLOWS]->(u368)
CREATE (u253)-[:FOLLOWS]->(u496)
CREATE (u362)-[:FOLLOWS]->(u311)
CREATE (u257)-[:FOLLOWS]->(u253)
CREATE (u90)-[:FOLLOWS]->(u34)
CREATE (u382)-[:FOLLOWS]->(u34)
CREATE (u478)-[:FOLLOWS]->(u292)
CREATE (u287)-[:FOLLOWS]->(u453)
CREATE (u483)-[:FOLLOWS]->(u333)
CREATE (u209)-[:FOLLOWS]->(u141)
CREATE (u265)-[:FOLLOWS]->(u389)
CREATE (u370)-[:FOLLOWS]->(u115)
CREATE (u162)-[:FOLLOWS]->(u3)
CREATE (u85)-[:FOLLOWS]->(u169)
CREATE (u321)-[:FOLLOWS]->(u479)
CREATE (u129)-[:FOLLOWS]->(u127)
CREATE (u297)-[:FOLLOWS]->(u64)
CREATE (u32)-[:FOLLOWS]->(u470)
CREATE (u34)-[:FOLLOWS]->(u401)
CREATE (u471)-[:FOLLOWS]->(u411)
CREATE (u196)-[:FOLLOWS]->(u206)
CREATE (u99)-[:FOLLOWS]->(u56)
CREATE (u305)-[:FOLLOWS]->(u366)
CREATE (u31)-[:FOLLOWS]->(u66)
CREATE (u387)-[:FOLLOWS]->(u184)
CREATE (u5)-[:FOLLOWS]->(u266)
CREATE (u348)-[:FOLLOWS]->(u75)
CREATE (u84)-[:FOLLOWS]->(u54)
CREATE (u405)-[:FOLLOWS]->(u467)
CREATE (u113)-[:FOLLOWS]->(u472)
CREATE (u115)-[:FOLLOWS]->(u355)
CREATE (u320)-[:FOLLOWS]->(u110)
CREATE (u4)-[:FOLLOWS]->(u186)
CREATE (u184)-[:FOLLOWS]->(u16)
CREATE (u73)-[:FOLLOWS]->(u149)
CREATE (u146)-[:FOLLOWS]->(u90)
CREATE (u135)-[:FOLLOWS]->(u369)
CREATE (u101)-[:FOLLOWS]->(u12)
CREATE (u135)-[:FOLLOWS]->(u467)
CREATE (u426)-[:FOLLOWS]->(u347)
CREATE (u34)-[:FOLLOWS]->(u61)
CREATE (u77)-[:FOLLOWS]->(u168)
CREATE (u323)-[:FOLLOWS]->(u408)
CREATE (u112)-[:FOLLOWS]->(u157)
CREATE (u131)-[:FOLLOWS]->(u282)
CREATE (u385)-[:FOLLOWS]->(u44)
CREATE (u266)-[:FOLLOWS]->(u181)
CREATE (u255)-[:FOLLOWS]->(u163)
CREATE (u136)-[:FOLLOWS]->(u331)
CREATE (u41)-[:FOLLOWS]->(u403)
CREATE (u117)-[:FOLLOWS]->(u51)
CREATE (u171)-[:FOLLOWS]->(u101)
CREATE (u161)-[:FOLLOWS]->(u434)
CREATE (u296)-[:FOLLOWS]->(u448)
CREATE (u483)-[:FOLLOWS]->(u378)
CREATE (u167)-[:FOLLOWS]->(u301)
CREATE (u201)-[:FOLLOWS]->(u196)
CREATE (u97)-[:FOLLOWS]->(u244)
CREATE (u459)-[:FOLLOWS]->(u156)
CREATE (u251)-[:FOLLOWS]->(u14)
CREATE (u146)-[:FOLLOWS]->(u106)
CREATE (u338)-[:FOLLOWS]->(u269)
CREATE (u88)-[:FOLLOWS]->(u168)
CREATE (u245)-[:FOLLOWS]->(u381)
CREATE (u490)-[:FOLLOWS]->(u463)
CREATE (u142)-[:FOLLOWS]->(u104)
CREATE (u90)-[:FOLLOWS]->(u213)
CREATE (u391)-[:FOLLOWS]->(u284)
CREATE (u210)-[:FOLLOWS]->(u231)
CREATE (u107)-[:FOLLOWS]->(u260)
CREATE (u205)-[:FOLLOWS]->(u439)
CREATE (u20)-[:FOLLOWS]->(u6)
CREATE (u364)-[:FOLLOWS]->(u470)
CREATE (u237)-[:FOLLOWS]->(u35)
